RT,TYPE,SERIALNO,puma_id,HINCP,NP,place_id,SYNTHETIC_HID,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,193452,100,5020,5,01077010100,01077010100-639,-87.6755690896923,34.8050751941891,P,2400,1,2,2,,,2,1,,,1,,1,2,01077010100-639-1135,,
H,1,1335203,100,5000,5,01077010100,01077010100-640,-87.6569326903915,34.8051233326427,P,1600,1,2,28,1,,0,1,6,5000,1,430,28,2,01077010100-640-1136,,
H,1,1335203,100,5000,5,01077010100,01077010100-640,-87.6569326903915,34.8051233326427,P,1600,1,1,14,2,11,2,1,,,1,,28,2,01077010100-640-1137,010153000531,
H,1,1335203,100,5000,5,01077010100,01077010100-640,-87.6569326903915,34.8051233326427,P,1600,1,1,12,2,11,2,1,,,1,,28,2,01077010100-640-1138,010201000765,
H,1,1335203,100,5000,5,01077010100,01077010100-640,-87.6569326903915,34.8051233326427,P,1600,1,2,9,2,8,2,1,,,1,,28,2,01077010100-640-1139,010201000772,
H,1,1335203,100,5000,5,01077010100,01077010100-640,-87.6569326903915,34.8051233326427,P,1600,1,2,7,2,3,2,1,,,1,,1,2,01077010100-640-1140,010201000774,
H,1,1053110,100,14500,5,01077010100,01077010100-641,-87.6567716990821,34.8054313805608,P,2300,1,2,23,1,,0,1,3,14500,1,8140,28,1,01077010100-641-1141,,
H,1,1053110,100,14500,5,01077010100,01077010100-641,-87.6567716990821,34.8054313805608,P,2300,1,2,1,,,2,1,,,1,,1,1,01077010100-641-1142,,
H,1,1053110,100,14500,5,01077010100,01077010100-641,-87.6567716990821,34.8054313805608,P,2300,1,2,9,2,6,4,1,,,1,,1,1,01077010100-641-1143,010153000534,
H,1,1053110,100,14500,5,01077010100,01077010100-641,-87.6567716990821,34.8054313805608,P,2300,1,1,4,1,,4,1,,,1,,1,1,01077010100-641-1144,,
H,1,1053110,100,14500,5,01077010100,01077010100-641,-87.6567716990821,34.8054313805608,P,2300,1,1,28,2,15,10,1,3,0,1,8800,1,1,01077010100-641-1145,,
H,1,635937,100,14000,5,01077010100,01077010100-642,-87.6598757077193,34.8083874798063,P,1400,1,2,29,1,,0,1,3,0,1,4720,1,1,01077010100-642-1146,,
H,1,635937,100,14000,5,01077010100,01077010100-642,-87.6598757077193,34.8083874798063,P,1400,1,1,39,1,,1,1,6,14000,1,,28,1,01077010100-642-1147,,
H,1,635937,100,14000,5,01077010100,01077010100-642,-87.6598757077193,34.8083874798063,P,1400,1,2,9,3,6,2,1,,,1,,1,1,01077010100-642-1148,00000973,
H,1,635937,100,14000,5,01077010100,01077010100-642,-87.6598757077193,34.8083874798063,P,1400,1,1,7,2,3,2,1,,,1,,1,1,01077010100-642-1149,010201000772,
H,1,635937,100,14000,5,01077010100,01077010100-642,-87.6598757077193,34.8083874798063,P,1400,1,1,3,1,,2,1,,,1,,1,1,01077010100-642-1150,,
H,1,1463546,100,14500,5,01077010100,01077010100-643,-87.6598297602491,34.8086685027775,P,2200,1,2,21,2,15,0,1,3,6400,1,4720,12,2,01077010100-643-1151,,
H,1,1463546,100,14500,5,01077010100,01077010100-643,-87.6598297602491,34.8086685027775,P,2200,1,1,2,,,2,1,,,1,,1,2,01077010100-643-1152,,
H,1,1463546,100,14500,5,01077010100,01077010100-643,-87.6598297602491,34.8086685027775,P,2200,1,1,1,,,2,1,,,1,,1,2,01077010100-643-1153,,
H,1,1463546,100,14500,5,01077010100,01077010100-643,-87.6598297602491,34.8086685027775,P,2200,1,2,0,,,2,1,,,1,,1,2,01077010100-643-1154,,
H,1,1463546,100,14500,5,01077010100,01077010100-643,-87.6598297602491,34.8086685027775,P,2200,1,1,21,1,,13,1,1,8100,1,9620,12,2,01077010100-643-1155,,250695160
H,1,1012467,100,24000,5,01077010100,01077010100-644,-87.6607290194248,34.8093710741541,P,2600,1,2,21,1,,0,1,6,0,1,,1,1,01077010100-644-1156,,
H,1,1012467,100,24000,5,01077010100,01077010100-644,-87.6607290194248,34.8093710741541,P,2600,1,1,28,1,,1,1,1,24000,1,4250,1,1,01077010100-644-1157,,803501717
H,1,1012467,100,24000,5,01077010100,01077010100-644,-87.6607290194248,34.8093710741541,P,2600,1,2,1,,,2,1,,,1,,1,1,01077010100-644-1158,,
H,1,1012467,100,24000,5,01077010100,01077010100-644,-87.6607290194248,34.8093710741541,P,2600,1,2,9,2,5,4,1,,,1,,1,1,01077010100-644-1159,010201000773,
H,1,1012467,100,24000,5,01077010100,01077010100-644,-87.6607290194248,34.8093710741541,P,2600,1,1,6,2,3,4,1,,,1,,1,1,01077010100-644-1160,010201000767,
H,1,1012467,100,24000,5,01077010100,01077010100-645,-87.659950342886,34.8091359795282,P,2600,1,2,21,1,,0,1,6,0,1,,1,1,01077010100-645-1161,,
H,1,1012467,100,24000,5,01077010100,01077010100-645,-87.659950342886,34.8091359795282,P,2600,1,1,28,1,,1,1,1,24000,1,4250,1,1,01077010100-645-1162,,475156253
H,1,1012467,100,24000,5,01077010100,01077010100-645,-87.659950342886,34.8091359795282,P,2600,1,2,1,,,2,1,,,1,,1,1,01077010100-645-1163,,
H,1,1012467,100,24000,5,01077010100,01077010100-645,-87.659950342886,34.8091359795282,P,2600,1,2,9,2,5,4,1,,,1,,1,1,01077010100-645-1164,010201000775,
H,1,1012467,100,24000,5,01077010100,01077010100-645,-87.659950342886,34.8091359795282,P,2600,1,1,6,2,3,4,1,,,1,,1,1,01077010100-645-1165,010153000532,
H,1,1313507,100,15300,5,01077010100,01077010100-646,-87.6596337696606,34.8082291992936,P,1304,1,1,30,1,,0,1,1,15300,1,4010,1,1,01077010100-646-1166,,702574161
H,1,1313507,100,15300,5,01077010100,01077010100-646,-87.6596337696606,34.8082291992936,P,1304,1,2,24,1,,1,1,6,0,1,,1,1,01077010100-646-1167,,
H,1,1313507,100,15300,5,01077010100,01077010100-646,-87.6596337696606,34.8082291992936,P,1304,1,1,4,1,,2,1,,,1,,1,1,01077010100-646-1168,,
H,1,1313507,100,15300,5,01077010100,01077010100-646,-87.6596337696606,34.8082291992936,P,1304,1,2,2,,,2,1,,,1,,1,1,01077010100-646-1169,,
H,1,1313507,100,15300,5,01077010100,01077010100-646,-87.6596337696606,34.8082291992936,P,1304,1,2,0,,,2,1,,,1,,1,1,01077010100-646-1170,,
H,1,913518,100,21000,5,01077010100,01077010100-647,-87.6601849693157,34.8088126071219,P,800,1,1,31,1,,0,2,1,21000,2,8930,303,1,01077010100-647-1171,,300671344
H,1,913518,100,21000,5,01077010100,01077010100-647,-87.6601849693157,34.8088126071219,P,800,1,1,9,2,8,2,2,,,1,,1,1,01077010100-647-1172,010201000775,
H,1,913518,100,21000,5,01077010100,01077010100-647,-87.6601849693157,34.8088126071219,P,800,1,1,6,2,2,2,2,,,1,,1,1,01077010100-647-1173,010201000773,
H,1,913518,100,21000,5,01077010100,01077010100-647,-87.6601849693157,34.8088126071219,P,800,1,2,4,2,1,2,2,,,1,,1,1,01077010100-647-1174,010201001545,
H,1,913518,100,21000,5,01077010100,01077010100-647,-87.6601849693157,34.8088126071219,P,800,1,2,26,1,,13,2,6,0,2,,303,1,01077010100-647-1175,,
H,1,515519,100,16901,5,01077010100,01077010100-648,-87.6577897334578,34.8061400591476,P,1500,1,1,26,1,,0,1,1,1,1,7020,1,1,01077010100-648-1176,,513757518
H,1,515519,100,16901,5,01077010100,01077010100-648,-87.6577897334578,34.8061400591476,P,1500,1,2,9,2,5,2,1,,,1,,1,1,01077010100-648-1177,010201000770,
H,1,515519,100,16901,5,01077010100,01077010100-648,-87.6577897334578,34.8061400591476,P,1500,1,2,6,2,3,2,1,,,1,,1,1,01077010100-648-1178,010201000767,
H,1,515519,100,16901,5,01077010100,01077010100-648,-87.6577897334578,34.8061400591476,P,1500,1,1,1,,,2,1,,,1,,1,1,01077010100-648-1179,,
H,1,515519,100,16901,5,01077010100,01077010100-648,-87.6577897334578,34.8061400591476,P,1500,1,2,24,1,,12,1,6,16900,1,8740,1,1,01077010100-648-1180,,
H,1,59273,100,21600,5,01077010100,01077010100-649,-87.6581231489035,34.800973245481,P,100,1,2,26,1,,0,1,6,0,1,,47,1,01077010100-649-1181,,
H,1,59273,100,21600,5,01077010100,01077010100-649,-87.6581231489035,34.800973245481,P,100,1,1,29,1,,1,1,1,21600,1,7810,48,1,01077010100-649-1182,,599396439
H,1,59273,100,21600,5,01077010100,01077010100-649,-87.6581231489035,34.800973245481,P,100,1,2,6,2,2,2,1,,,1,,1,1,01077010100-649-1183,010201000765,
H,1,59273,100,21600,5,01077010100,01077010100-649,-87.6581231489035,34.800973245481,P,100,1,2,3,1,,2,1,,,1,,1,1,01077010100-649-1184,,
H,1,59273,100,21600,5,01077010100,01077010100-649,-87.6581231489035,34.800973245481,P,100,1,2,53,1,,8,1,6,0,1,,1,1,01077010100-649-1185,,
H,1,228338,100,22900,5,01077010100,01077010100-650,-87.6612656621427,34.7980136792294,P,2300,1,2,33,1,,0,1,1,14900,1,310,1,2,01077010100-650-1186,,803508324
H,1,228338,100,22900,5,01077010100,01077010100-650,-87.6612656621427,34.7980136792294,P,2300,1,1,41,1,,1,1,1,8000,1,4020,1,2,01077010100-650-1187,,401889373
H,1,228338,100,22900,5,01077010100,01077010100-650,-87.6612656621427,34.7980136792294,P,2300,1,1,11,2,8,2,1,,,1,,1,2,01077010100-650-1188,010153001664,
H,1,228338,100,22900,5,01077010100,01077010100-650,-87.6612656621427,34.7980136792294,P,2300,1,2,7,2,3,2,1,,,1,,1,2,01077010100-650-1189,010201000772,
H,1,228338,100,22900,5,01077010100,01077010100-650,-87.6612656621427,34.7980136792294,P,2300,1,2,5,2,2,2,1,,,1,,1,2,01077010100-650-1190,010201000775,
H,1,1289312,100,17300,5,01077010100,01077010100-651,-87.6743395650907,34.7979031309869,P,2500,1,2,34,1,,0,1,6,8500,1,,1,2,01077010100-651-1191,,
H,1,1289312,100,17300,5,01077010100,01077010100-651,-87.6743395650907,34.7979031309869,P,2500,1,1,16,2,12,2,1,6,0,1,,1,2,01077010100-651-1192,010201000775,
H,1,1289312,100,17300,5,01077010100,01077010100-651,-87.6743395650907,34.7979031309869,P,2500,1,1,13,2,9,2,1,,,2,,451,2,01077010100-651-1193,010201000775,
H,1,1289312,100,17300,5,01077010100,01077010100-651,-87.6743395650907,34.7979031309869,P,2500,1,1,11,2,7,2,1,,,1,,1,2,01077010100-651-1194,010201000767,
H,1,1289312,100,17300,5,01077010100,01077010100-651,-87.6743395650907,34.7979031309869,P,2500,1,2,57,1,,10,1,6,8800,1,,1,2,01077010100-651-1195,,
H,1,674051,100,16000,5,01077010100,01077010100-652,-87.6656735110769,34.7989989716769,P,302,1,1,51,1,,0,1,2,16000,2,7330,207,6,01077010100-652-1196,,997143318
H,1,674051,100,16000,5,01077010100,01077010100-652,-87.6656735110769,34.7989989716769,P,302,1,2,12,2,8,2,1,,,1,,24,6,01077010100-652-1197,010201000775,
H,1,674051,100,16000,5,01077010100,01077010100-652,-87.6656735110769,34.7989989716769,P,302,1,2,10,2,6,2,1,,,1,,12,6,01077010100-652-1198,010201000770,
H,1,674051,100,16000,5,01077010100,01077010100-652,-87.6656735110769,34.7989989716769,P,302,1,2,9,2,5,2,1,,,1,,1,6,01077010100-652-1199,010201000772,
H,1,674051,100,16000,5,01077010100,01077010100-652,-87.6656735110769,34.7989989716769,P,302,1,1,7,2,3,2,1,,,1,,1,6,01077010100-652-1200,010201000767,
H,1,939213,100,25000,5,01077010100,01077010100-653,-87.6696537304664,34.7983601860451,P,301,1,1,31,1,,0,1,1,21000,1,7430,110,1,01077010100-653-1201,,420171571
H,1,939213,100,25000,5,01077010100,01077010100-653,-87.6696537304664,34.7983601860451,P,301,1,2,12,2,8,2,1,,,1,,1,1,01077010100-653-1202,010153001644,
H,1,939213,100,25000,5,01077010100,01077010100-653,-87.6696537304664,34.7983601860451,P,301,1,1,3,1,,2,1,,,1,,1,1,01077010100-653-1203,,
H,1,939213,100,25000,5,01077010100,01077010100-653,-87.6696537304664,34.7983601860451,P,301,1,2,8,2,5,4,1,,,1,,12,1,01077010100-653-1204,010201001545,
H,1,939213,100,25000,5,01077010100,01077010100-653,-87.6696537304664,34.7983601860451,P,301,1,2,32,1,,13,1,3,4000,1,4760,47,1,01077010100-653-1205,,
H,1,1131977,100,31600,5,01077010100,01077010100-654,-87.6817799120433,34.8097318198286,P,700,1,1,33,1,,0,1,3,11000,1,9620,26,1,01077010100-654-1206,,
H,1,1131977,100,31600,5,01077010100,01077010100-654,-87.6817799120433,34.8097318198286,P,700,1,2,33,1,,1,1,1,13400,1,4720,1,1,01077010100-654-1207,,396240194
H,1,1131977,100,31600,5,01077010100,01077010100-654,-87.6817799120433,34.8097318198286,P,700,1,1,15,2,11,4,1,,7200,1,,1,1,01077010100-654-1208,010153001644,
H,1,1131977,100,31600,5,01077010100,01077010100-654,-87.6817799120433,34.8097318198286,P,700,1,1,13,2,10,4,1,,,1,,1,1,01077010100-654-1209,010201000770,
H,1,1131977,100,31600,5,01077010100,01077010100-654,-87.6817799120433,34.8097318198286,P,700,1,1,10,2,6,4,1,,,1,,1,1,01077010100-654-1210,010153000535,
H,1,347982,100,41000,5,01077010100,01077010100-655,-87.6561162122086,34.8049098298796,P,500,1,2,30,1,,0,1,6,10000,1,9620,1,1,01077010100-655-1211,,
H,1,347982,100,41000,5,01077010100,01077010100-655,-87.6561162122086,34.8049098298796,P,500,1,1,31,1,,1,1,1,31000,1,7210,1,1,01077010100-655-1212,,927922682
H,1,347982,100,41000,5,01077010100,01077010100-655,-87.6561162122086,34.8049098298796,P,500,1,1,13,2,10,2,1,,,1,,1,1,01077010100-655-1213,010201000767,
H,1,347982,100,41000,5,01077010100,01077010100-655,-87.6561162122086,34.8049098298796,P,500,1,1,9,2,6,2,1,,,1,,1,1,01077010100-655-1214,010201001545,
H,1,347982,100,41000,5,01077010100,01077010100-655,-87.6561162122086,34.8049098298796,P,500,1,1,1,,,2,1,,,1,,1,1,01077010100-655-1215,,
H,1,1117112,100,66000,5,01077010100,01077010100-656,-87.6699500657767,34.8016456375459,P,1305,1,1,20,1,,0,1,1,12000,1,9620,1,1,01077010100-656-1216,,574676656
H,1,1117112,100,66000,5,01077010100,01077010100-656,-87.6699500657767,34.8016456375459,P,1305,1,2,20,1,,1,1,1,18000,1,5520,13,1,01077010100-656-1217,,545021834
H,1,1117112,100,66000,5,01077010100,01077010100-656,-87.6699500657767,34.8016456375459,P,1305,1,1,0,,,3,1,,,1,,1,1,01077010100-656-1218,,
H,1,1117112,100,66000,5,01077010100,01077010100-656,-87.6699500657767,34.8016456375459,P,1305,1,1,60,1,,6,1,1,18000,1,3930,1,1,01077010100-656-1219,,133748327
H,1,1117112,100,66000,5,01077010100,01077010100-656,-87.6699500657767,34.8016456375459,P,1305,1,2,57,1,,6,1,1,18000,1,5620,37,1,01077010100-656-1220,,378027585
H,1,1074696,100,77000,5,01077010100,01077010100-657,-87.6760909579044,34.8021191942443,P,800,1,1,26,1,,0,1,1,47000,1,9130,1,1,01077010100-657-1221,,133769869
H,1,1074696,100,77000,5,01077010100,01077010100-657,-87.6760909579044,34.8021191942443,P,800,1,2,27,1,,1,1,1,30000,1,3600,12,1,01077010100-657-1222,,545020372
H,1,1074696,100,77000,5,01077010100,01077010100-657,-87.6760909579044,34.8021191942443,P,800,1,1,2,,,2,1,,,1,,1,1,01077010100-657-1223,,
H,1,1074696,100,77000,5,01077010100,01077010100-657,-87.6760909579044,34.8021191942443,P,800,1,2,0,,,2,1,,,1,,1,1,01077010100-657-1224,,
H,1,1074696,100,77000,5,01077010100,01077010100-657,-87.6760909579044,34.8021191942443,P,800,1,2,4,1,,4,1,,,1,,13,1,01077010100-657-1225,,
H,1,1231698,100,87000,5,01077010100,01077010100-658,-87.6678772723826,34.8011762918419,P,700,1,1,30,1,,0,1,1,87000,1,6800,1,1,01077010100-658-1226,,704908474
H,1,1231698,100,87000,5,01077010100,01077010100-658,-87.6678772723826,34.8011762918419,P,700,1,2,27,1,,1,1,6,0,1,2310,1,1,01077010100-658-1227,,
H,1,1231698,100,87000,5,01077010100,01077010100-658,-87.6678772723826,34.8011762918419,P,700,1,1,7,3,4,2,1,,,1,,1,1,01077010100-658-1228,00000973,
H,1,1231698,100,87000,5,01077010100,01077010100-658,-87.6678772723826,34.8011762918419,P,700,1,1,5,3,2,2,1,,,1,,48,1,01077010100-658-1229,A0100374,
H,1,1231698,100,87000,5,01077010100,01077010100-658,-87.6678772723826,34.8011762918419,P,700,1,2,2,,,2,1,,,1,,1,1,01077010100-658-1230,,
H,1,548891,100,64000,5,01077010100,01077010100-659,-87.6441171916779,34.793256775533,P,2600,1,2,31,1,,0,1,1,20000,1,5400,48,1,01077010100-659-1231,,987561156
H,1,548891,100,64000,5,01077010100,01077010100-659,-87.6441171916779,34.793256775533,P,2600,1,2,9,1,,2,1,,,1,,48,1,01077010100-659-1232,,
H,1,548891,100,64000,5,01077010100,01077010100-659,-87.6441171916779,34.793256775533,P,2600,1,1,3,1,,3,1,,,1,,233,1,01077010100-659-1233,,
H,1,548891,100,64000,5,01077010100,01077010100-659,-87.6441171916779,34.793256775533,P,2600,1,1,29,1,,12,1,1,24000,1,1105,48,1,01077010100-659-1234,,711965574
H,1,548891,100,64000,5,01077010100,01077010100-659,-87.6441171916779,34.793256775533,P,2600,1,1,28,1,,13,1,1,20000,1,9130,48,1,01077010100-659-1235,,803502392
H,1,649044,100,80000,5,01077010100,01077010100-660,-87.6705623247755,34.8025370539381,P,500,1,2,31,1,,0,1,6,0,1,,1,1,01077010100-660-1236,,
H,1,649044,100,80000,5,01077010100,01077010100-660,-87.6705623247755,34.8025370539381,P,500,1,1,31,1,,1,1,1,80000,1,50,1,1,01077010100-660-1237,,675099683
H,1,649044,100,80000,5,01077010100,01077010100-660,-87.6705623247755,34.8025370539381,P,500,1,2,15,3,12,2,1,,0,1,,1,1,01077010100-660-1238,00000973,
H,1,649044,100,80000,5,01077010100,01077010100-660,-87.6705623247755,34.8025370539381,P,500,1,1,13,3,10,2,1,,,1,,1,1,01077010100-660-1239,00000973,
H,1,649044,100,80000,5,01077010100,01077010100-660,-87.6705623247755,34.8025370539381,P,500,1,2,11,3,8,2,1,,,1,,1,1,01077010100-660-1240,00000102,
H,1,199603,100,68000,5,01077010100,01077010100-661,-87.6795546285609,34.8034730192519,P,302,1,2,29,1,,0,1,6,0,1,,17,1,01077010100-661-1241,,
H,1,199603,100,68000,5,01077010100,01077010100-661,-87.6795546285609,34.8034730192519,P,302,1,1,28,1,,1,1,1,68000,1,7210,6,1,01077010100-661-1242,,997143318
H,1,199603,100,68000,5,01077010100,01077010100-661,-87.6795546285609,34.8034730192519,P,302,1,2,8,2,6,2,1,,,1,,1,1,01077010100-661-1243,010201000765,
H,1,199603,100,68000,5,01077010100,01077010100-661,-87.6795546285609,34.8034730192519,P,302,1,2,6,2,3,2,1,,,1,,1,1,01077010100-661-1244,010201000767,
H,1,199603,100,68000,5,01077010100,01077010100-661,-87.6795546285609,34.8034730192519,P,302,1,2,0,,,2,1,,,1,,1,1,01077010100-661-1245,,
H,1,1401764,100,71000,5,01077010100,01077010100-662,-87.680130476342,34.8041239630025,P,2400,1,1,39,1,,0,1,1,50000,1,5550,1,1,01077010100-662-1246,,133762716
H,1,1401764,100,71000,5,01077010100,01077010100-662,-87.680130476342,34.8041239630025,P,2400,1,2,36,1,,1,1,1,21000,1,5550,1,1,01077010100-662-1247,,513756544
H,1,1401764,100,71000,5,01077010100,01077010100-662,-87.680130476342,34.8041239630025,P,2400,1,1,12,3,9,2,1,,,1,,1,1,01077010100-662-1248,00000973,
H,1,1401764,100,71000,5,01077010100,01077010100-662,-87.680130476342,34.8041239630025,P,2400,1,2,4,3,1,2,1,,,1,,1,1,01077010100-662-1249,00000102,
H,1,1401764,100,71000,5,01077010100,01077010100-662,-87.680130476342,34.8041239630025,P,2400,1,1,17,2,14,10,1,6,0,1,4020,1,1,01077010100-662-1250,010201000770,
H,1,1060265,100,54000,5,01077010100,01077010100-663,-87.6809770197353,34.809429078937,P,2600,1,1,39,1,,0,1,1,54000,1,8640,5,1,01077010100-663-1251,,456276898
H,1,1060265,100,54000,5,01077010100,01077010100-663,-87.6809770197353,34.809429078937,P,2600,1,2,34,1,,1,1,6,0,1,,6,1,01077010100-663-1252,,
H,1,1060265,100,54000,5,01077010100,01077010100-663,-87.6809770197353,34.809429078937,P,2600,1,1,7,2,4,2,1,,,1,,5,1,01077010100-663-1253,010201000775,
H,1,1060265,100,54000,5,01077010100,01077010100-663,-87.6809770197353,34.809429078937,P,2600,1,1,5,2,1,2,1,,,1,,5,1,01077010100-663-1254,010201000772,
H,1,1060265,100,54000,5,01077010100,01077010100-663,-87.6809770197353,34.809429078937,P,2600,1,1,2,,,2,1,,,1,,1,1,01077010100-663-1255,,
H,1,233547,100,82900,5,01077010100,01077010100-664,-87.6627024565225,34.8111029435742,P,700,1,2,54,1,,0,1,1,43900,1,350,40,1,01077010100-664-1256,,644088346
H,1,233547,100,82900,5,01077010100,01077010100-664,-87.6627024565225,34.8111029435742,P,700,1,1,49,1,,1,1,1,21000,1,4220,1,2,01077010100-664-1257,,420244808
H,1,233547,100,82900,5,01077010100,01077010100-664,-87.6627024565225,34.8111029435742,P,700,1,1,80,1,,6,1,6,12000,1,9130,5,1,01077010100-664-1258,,
H,1,233547,100,82900,5,01077010100,01077010100-664,-87.6627024565225,34.8111029435742,P,700,1,2,74,1,,6,1,6,6000,1,,48,1,01077010100-664-1259,,
H,1,233547,100,82900,5,01077010100,01077010100-664,-87.6627024565225,34.8111029435742,P,700,1,2,4,1,,7,1,,,1,,1,1,01077010100-664-1260,,
H,1,1130469,100,57900,3,01077010100,01077010100-665,-87.6599820701042,34.8072290403679,P,2500,1,1,52,1,,0,1,1,52000,1,4700,1,1,01077010100-665-1261,,987561719
H,1,1130469,100,57900,3,01077010100,01077010100-665,-87.6599820701042,34.8072290403679,P,2500,1,2,53,1,,1,1,1,5900,1,5700,1,1,01077010100-665-1262,,704384429
H,1,1130469,100,57900,3,01077010100,01077010100-665,-87.6599820701042,34.8072290403679,P,2500,1,1,17,3,14,2,1,6,0,1,,1,1,01077010100-665-1263,A0100374,
H,1,233547,100,82900,5,01077010100,01077010100-666,-87.6594590104107,34.8068970248532,P,700,1,2,54,1,,0,1,1,43900,1,350,40,1,01077010100-666-1264,,699520672
H,1,233547,100,82900,5,01077010100,01077010100-666,-87.6594590104107,34.8068970248532,P,700,1,1,49,1,,1,1,1,21000,1,4220,1,2,01077010100-666-1265,,226523421
H,1,233547,100,82900,5,01077010100,01077010100-666,-87.6594590104107,34.8068970248532,P,700,1,1,80,1,,6,1,6,12000,1,9130,5,1,01077010100-666-1266,,
H,1,233547,100,82900,5,01077010100,01077010100-666,-87.6594590104107,34.8068970248532,P,700,1,2,74,1,,6,1,6,6000,1,,48,1,01077010100-666-1267,,
H,1,233547,100,82900,5,01077010100,01077010100-666,-87.6594590104107,34.8068970248532,P,700,1,2,4,1,,7,1,,,1,,1,1,01077010100-666-1268,,
H,1,679263,100,54740,5,01077010100,01077010100-667,-87.663510145167,34.8058220414005,P,900,1,2,35,1,,0,1,6,9210,1,4030,1,2,01077010100-667-1269,,
H,1,679263,100,54740,5,01077010100,01077010100-667,-87.663510145167,34.8058220414005,P,900,1,2,19,1,,2,1,1,530,1,4720,1,2,01077010100-667-1270,,574676656
H,1,679263,100,54740,5,01077010100,01077010100-667,-87.663510145167,34.8058220414005,P,900,1,1,14,2,10,2,1,,,1,,1,2,01077010100-667-1271,010153000536,
H,1,679263,100,54740,5,01077010100,01077010100-667,-87.663510145167,34.8058220414005,P,900,1,1,0,,,7,1,,,1,,1,2,01077010100-667-1272,,
H,1,679263,100,54740,5,01077010100,01077010100-667,-87.663510145167,34.8058220414005,P,900,1,1,40,1,,13,1,1,45000,1,4020,1,2,01077010100-667-1273,,967947953
H,1,630557,100,100000,5,01077010100,01077010100-668,-87.6605156283892,34.7986680335684,P,400,1,2,34,1,,0,1,1,20000,1,5120,1,1,01077010100-668-1274,,396240194
H,1,630557,100,100000,5,01077010100,01077010100-668,-87.6605156283892,34.7986680335684,P,400,1,1,34,1,,1,1,1,80000,1,140,1,1,01077010100-668-1275,,219823663
H,1,630557,100,100000,5,01077010100,01077010100-668,-87.6605156283892,34.7986680335684,P,400,1,2,11,2,8,2,1,,,1,,1,1,01077010100-668-1276,010201000767,
